9/20/2015 19:39,Goodels Goons,75.4,91.6,116,a
9/20/2015 19:39,Bill T. Sherm's Tank-A-Palooza,113.1,117.6,58,a
9/20/2015 19:39,Urban Fervor,87,104.6,58,b
9/20/2015 19:39,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 19:39,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 19:39,The NFP Project,101.1,121.5,118,c
9/20/2015 19:39,12.5 PSI,69,95.2,118,d
9/20/2015 19:39,Team Shokunbi,79.9,99.7,118,d
9/20/2015 19:39,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 19:39,Pierre Paul's  Index Finger,114.8,133.7,118,e
9/20/2015 19:39,Peter Pan's Poor Nanna,71.9,87.2,116,f
9/20/2015 19:39,Russell Wilsons Secret Stuff,82.8,116.9,178,f
9/20/2015 19:44,Goodels Goons,75.4,90.7,110,a
9/20/2015 19:44,Bill T. Sherm's Tank-A-Palooza,113.1,117.4,55,a
9/20/2015 19:44,Urban Fervor,92.6,109.2,55,b
9/20/2015 19:44,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 19:44,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 19:44,The NFP Project,101.1,120.8,115,c
9/20/2015 19:44,12.5 PSI,70.1,96,115,d
9/20/2015 19:44,Team Shokunbi,80.8,99.9,115,d
9/20/2015 19:44,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 19:44,Pierre Paul's  Index Finger,112.8,131.3,115,e
9/20/2015 19:44,Peter Pan's Poor Nanna,72.9,87.4,110,f
9/20/2015 19:44,Russell Wilsons Secret Stuff,82.8,115.9,175,f
9/20/2015 19:49,Goodels Goons,75.4,90.7,110,a
9/20/2015 19:49,Bill T. Sherm's Tank-A-Palooza,113.1,117.4,55,a
9/20/2015 19:49,Urban Fervor,92.6,109.2,55,b
9/20/2015 19:49,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 19:49,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 19:49,The NFP Project,100.9,120.6,115,c
9/20/2015 19:49,12.5 PSI,70.1,96,115,d
9/20/2015 19:49,Team Shokunbi,80.8,99.9,115,d
9/20/2015 19:49,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 19:49,Pierre Paul's  Index Finger,112.8,131.3,115,e
9/20/2015 19:49,Peter Pan's Poor Nanna,72.9,87.4,110,f
9/20/2015 19:49,Russell Wilsons Secret Stuff,82.8,115.9,175,f
9/20/2015 19:54,Goodels Goons,75.4,90.2,106,a
9/20/2015 19:54,Bill T. Sherm's Tank-A-Palooza,113.1,117.3,53,a
9/20/2015 19:54,Urban Fervor,92.6,108.6,53,b
9/20/2015 19:54,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 19:54,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 19:54,The NFP Project,100.6,119.9,113,c
9/20/2015 19:54,12.5 PSI,70.1,95.7,113,d
9/20/2015 19:54,Team Shokunbi,80.8,99.5,113,d
9/20/2015 19:54,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 19:54,Pierre Paul's  Index Finger,112.8,131,113,e
9/20/2015 19:54,Peter Pan's Poor Nanna,72.9,86.8,106,f
9/20/2015 19:54,Russell Wilsons Secret Stuff,82.8,115.3,173,f
9/20/2015 19:59,Goodels Goons,75.4,89.6,102,a
9/20/2015 19:59,Bill T. Sherm's Tank-A-Palooza,113.1,117.1,51,a
9/20/2015 19:59,Urban Fervor,93.6,109,51,b
9/20/2015 19:59,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 19:59,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 19:59,The NFP Project,100.6,119.5,111,c
9/20/2015 19:59,12.5 PSI,70.3,95.7,111,d
9/20/2015 19:59,Team Shokunbi,80.8,99,111,d
9/20/2015 19:59,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 19:59,Pierre Paul's  Index Finger,112.8,130.7,111,e
9/20/2015 19:59,Peter Pan's Poor Nanna,77.9,91.3,102,f
9/20/2015 19:59,Russell Wilsons Secret Stuff,82.8,114.7,171,f
9/20/2015 20:04,Goodels Goons,75.4,89,98,a
9/20/2015 20:04,Bill T. Sherm's Tank-A-Palooza,113.1,116.9,49,a
9/20/2015 20:04,Urban Fervor,93.6,108.4,49,b
9/20/2015 20:04,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:04,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:04,The NFP Project,100.8,119.2,109,c
9/20/2015 20:04,12.5 PSI,70.3,95.4,109,d
9/20/2015 20:04,Team Shokunbi,80.8,98.6,109,d
9/20/2015 20:04,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:04,Pierre Paul's  Index Finger,112.8,130.4,109,e
9/20/2015 20:04,Peter Pan's Poor Nanna,77.9,90.8,98,f
9/20/2015 20:04,Russell Wilsons Secret Stuff,85,116.4,169,f
9/20/2015 20:09,Goodels Goons,80.4,93.8,96,a
9/20/2015 20:09,Bill T. Sherm's Tank-A-Palooza,112.1,115.9,48,a
9/20/2015 20:09,Urban Fervor,93.6,108.1,48,b
9/20/2015 20:09,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:09,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:09,The NFP Project,101.5,119.7,108,c
9/20/2015 20:09,12.5 PSI,70.3,95.3,108,d
9/20/2015 20:09,Team Shokunbi,80.8,98.4,108,d
9/20/2015 20:09,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:09,Pierre Paul's  Index Finger,112.8,130.3,108,e
9/20/2015 20:09,Peter Pan's Poor Nanna,77.9,90.5,96,f
9/20/2015 20:09,Russell Wilsons Secret Stuff,85,116,168,f
9/20/2015 20:14,Goodels Goons,80.4,93.2,92,a
9/20/2015 20:14,Bill T. Sherm's Tank-A-Palooza,112.1,115.7,46,a
9/20/2015 20:14,Urban Fervor,93.9,107.7,46,b
9/20/2015 20:14,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:14,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:14,The NFP Project,101.5,119.3,106,c
9/20/2015 20:14,12.5 PSI,70.3,95.1,106,d
9/20/2015 20:14,Team Shokunbi,80.8,97.9,106,d
9/20/2015 20:14,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:14,Pierre Paul's  Index Finger,110.8,128,106,e
9/20/2015 20:14,Peter Pan's Poor Nanna,77.9,90,92,f
9/20/2015 20:14,Russell Wilsons Secret Stuff,85,115.4,166,f
9/20/2015 20:19,Goodels Goons,80.4,92.9,90,a
9/20/2015 20:19,Bill T. Sherm's Tank-A-Palooza,112.1,115.6,45,a
9/20/2015 20:19,Urban Fervor,94,107.6,45,b
9/20/2015 20:19,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:19,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:19,The NFP Project,102.7,120.3,105,c
9/20/2015 20:19,12.5 PSI,70.3,94.9,105,d
9/20/2015 20:19,Team Shokunbi,80.8,97.7,105,d
9/20/2015 20:19,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:19,Pierre Paul's  Index Finger,110.8,127.8,105,e
9/20/2015 20:19,Peter Pan's Poor Nanna,77.9,89.7,90,f
9/20/2015 20:19,Russell Wilsons Secret Stuff,85.5,115.6,165,f
9/20/2015 20:24,Goodels Goons,80.4,92.1,84,a
9/20/2015 20:24,Bill T. Sherm's Tank-A-Palooza,113.1,116.4,42,a
9/20/2015 20:24,Urban Fervor,94,106.7,42,b
9/20/2015 20:24,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:24,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:24,The NFP Project,102.6,119.5,102,c
9/20/2015 20:24,12.5 PSI,70.3,94.6,102,d
9/20/2015 20:24,Team Shokunbi,80.8,97,102,d
9/20/2015 20:24,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:24,Pierre Paul's  Index Finger,110.8,127.4,102,e
9/20/2015 20:24,Peter Pan's Poor Nanna,77.9,88.9,84,f
9/20/2015 20:24,Russell Wilsons Secret Stuff,86,115.2,162,f
9/20/2015 20:29,Goodels Goons,81.8,92.9,80,a
9/20/2015 20:29,Bill T. Sherm's Tank-A-Palooza,113.1,116.2,40,a
9/20/2015 20:29,Urban Fervor,95.4,107.5,40,b
9/20/2015 20:29,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:29,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:29,The NFP Project,102.6,119.1,100,c
9/20/2015 20:29,12.5 PSI,71.7,95.7,100,d
9/20/2015 20:29,Team Shokunbi,80.8,96.6,100,d
9/20/2015 20:29,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:29,Pierre Paul's  Index Finger,110.8,127.1,100,e
9/20/2015 20:29,Peter Pan's Poor Nanna,77.9,88.4,80,f
9/20/2015 20:29,Russell Wilsons Secret Stuff,86,114.5,160,f
9/20/2015 20:34,Goodels Goons,81.8,92.7,78,a
9/20/2015 20:34,Bill T. Sherm's Tank-A-Palooza,113.1,116.2,39,a
9/20/2015 20:34,Urban Fervor,95.4,107.2,39,b
9/20/2015 20:34,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:34,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:34,The NFP Project,103.3,119.6,99,c
9/20/2015 20:34,12.5 PSI,71.7,95.6,99,d
9/20/2015 20:34,Team Shokunbi,80.8,96.4,99,d
9/20/2015 20:34,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:34,Pierre Paul's  Index Finger,112.8,129,99,e
9/20/2015 20:34,Peter Pan's Poor Nanna,77.9,88.2,78,f
9/20/2015 20:34,Russell Wilsons Secret Stuff,86,114.2,159,f
9/20/2015 20:39,Goodels Goons,81.8,92.1,74,a
9/20/2015 20:39,Bill T. Sherm's Tank-A-Palooza,113.1,116,37,a
9/20/2015 20:39,Urban Fervor,95.4,106.6,37,b
9/20/2015 20:39,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:39,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:39,The NFP Project,103.4,119.2,97,c
9/20/2015 20:39,12.5 PSI,71.7,95.4,97,d
9/20/2015 20:39,Team Shokunbi,80.8,95.9,97,d
9/20/2015 20:39,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:39,Pierre Paul's  Index Finger,112.8,128.7,97,e
9/20/2015 20:39,Peter Pan's Poor Nanna,77.9,87.6,74,f
9/20/2015 20:39,Russell Wilsons Secret Stuff,86,113.6,157,f
9/20/2015 20:44,Goodels Goons,81.8,91.3,68,a
9/20/2015 20:44,Bill T. Sherm's Tank-A-Palooza,113.1,115.8,34,a
9/20/2015 20:44,Urban Fervor,95.4,105.7,34,b
9/20/2015 20:44,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:44,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:44,The NFP Project,103.4,118.6,94,c
9/20/2015 20:44,12.5 PSI,71.7,95,94,d
9/20/2015 20:44,Team Shokunbi,80.8,95.3,94,d
9/20/2015 20:44,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:44,Pierre Paul's  Index Finger,112.8,128.3,94,e
9/20/2015 20:44,Peter Pan's Poor Nanna,77.9,86.8,68,f
9/20/2015 20:44,Russell Wilsons Secret Stuff,86.5,113.2,154,f
9/20/2015 20:49,Goodels Goons,82.4,91.3,64,a
9/20/2015 20:49,Bill T. Sherm's Tank-A-Palooza,113.1,115.6,32,a
9/20/2015 20:49,Urban Fervor,95.7,105.3,32,b
9/20/2015 20:49,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:49,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:49,The NFP Project,104.5,119.3,92,c
9/20/2015 20:49,12.5 PSI,71.7,94.7,92,d
9/20/2015 20:49,Team Shokunbi,80.8,94.8,92,d
9/20/2015 20:49,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:49,Pierre Paul's  Index Finger,112.8,128,92,e
9/20/2015 20:49,Peter Pan's Poor Nanna,77.9,86.3,64,f
9/20/2015 20:49,Russell Wilsons Secret Stuff,86.5,112.6,152,f
9/20/2015 20:54,Goodels Goons,82.4,91,62,a
9/20/2015 20:54,Bill T. Sherm's Tank-A-Palooza,111.1,113.5,31,a
9/20/2015 20:54,Urban Fervor,95.7,105,31,b
9/20/2015 20:54,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:54,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:54,The NFP Project,105.2,119.7,91,c
9/20/2015 20:54,12.5 PSI,71.7,94.6,91,d
9/20/2015 20:54,Team Shokunbi,80.8,94.6,91,d
9/20/2015 20:54,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:54,Pierre Paul's  Index Finger,112.8,127.8,91,e
9/20/2015 20:54,Peter Pan's Poor Nanna,77.9,86.1,62,f
9/20/2015 20:54,Russell Wilsons Secret Stuff,86.5,112.3,151,f
9/20/2015 20:59,Goodels Goons,85.8,94.1,60,a
9/20/2015 20:59,Bill T. Sherm's Tank-A-Palooza,111.1,113.4,30,a
9/20/2015 20:59,Urban Fervor,97,106.1,30,b
9/20/2015 20:59,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 20:59,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 20:59,The NFP Project,105.2,119.5,90,c
9/20/2015 20:59,12.5 PSI,71.7,94.5,90,d
9/20/2015 20:59,Team Shokunbi,80.8,94.4,90,d
9/20/2015 20:59,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 20:59,Pierre Paul's  Index Finger,112.8,127.7,90,e
9/20/2015 20:59,Peter Pan's Poor Nanna,77.9,85.8,60,f
9/20/2015 20:59,Russell Wilsons Secret Stuff,86.5,112,150,f
9/20/2015 21:04,Goodels Goons,85.8,94.1,60,a
9/20/2015 21:04,Bill T. Sherm's Tank-A-Palooza,111.1,113.4,30,a
9/20/2015 21:04,Urban Fervor,97,106.1,30,b
9/20/2015 21:04,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:04,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:04,The NFP Project,105.2,119.5,90,c
9/20/2015 21:04,12.5 PSI,71.7,94.5,90,d
9/20/2015 21:04,Team Shokunbi,80.8,94.4,90,d
9/20/2015 21:04,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:04,Pierre Paul's  Index Finger,112.8,127.7,90,e
9/20/2015 21:04,Peter Pan's Poor Nanna,77.9,85.8,60,f
9/20/2015 21:04,Russell Wilsons Secret Stuff,86.5,112,150,f
9/20/2015 21:09,Goodels Goons,85.8,94.1,60,a
9/20/2015 21:09,Bill T. Sherm's Tank-A-Palooza,111.1,113.4,30,a
9/20/2015 21:09,Urban Fervor,97,106.1,30,b
9/20/2015 21:09,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:09,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:09,The NFP Project,105.2,119.5,90,c
9/20/2015 21:09,12.5 PSI,71.7,94.5,90,d
9/20/2015 21:09,Team Shokunbi,80.8,94.4,90,d
9/20/2015 21:09,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:09,Pierre Paul's  Index Finger,112.8,127.7,90,e
9/20/2015 21:09,Peter Pan's Poor Nanna,80.9,88.8,60,f
9/20/2015 21:09,Russell Wilsons Secret Stuff,86.5,112,150,f
9/20/2015 21:14,Goodels Goons,85.8,94.1,60,a
9/20/2015 21:14,Bill T. Sherm's Tank-A-Palooza,111.1,113.4,30,a
9/20/2015 21:14,Urban Fervor,97,106.1,30,b
9/20/2015 21:14,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:14,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:14,The NFP Project,105.2,119.5,90,c
9/20/2015 21:14,12.5 PSI,71.7,94.5,90,d
9/20/2015 21:14,Team Shokunbi,80.8,94.4,90,d
9/20/2015 21:14,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:14,Pierre Paul's  Index Finger,112.8,127.7,90,e
9/20/2015 21:14,Peter Pan's Poor Nanna,80.9,88.8,60,f
9/20/2015 21:14,Russell Wilsons Secret Stuff,86.5,112,150,f
9/20/2015 21:19,Goodels Goons,85.8,94.1,60,a
9/20/2015 21:19,Bill T. Sherm's Tank-A-Palooza,111.1,113.4,30,a
9/20/2015 21:19,Urban Fervor,97,106.1,30,b
9/20/2015 21:19,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:19,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:19,The NFP Project,105.2,119.5,90,c
9/20/2015 21:19,12.5 PSI,71.7,94.5,90,d
9/20/2015 21:19,Team Shokunbi,80.8,94.4,90,d
9/20/2015 21:19,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:19,Pierre Paul's  Index Finger,112.8,127.7,90,e
9/20/2015 21:19,Peter Pan's Poor Nanna,80.9,88.8,60,f
9/20/2015 21:19,Russell Wilsons Secret Stuff,86.5,112,150,f
9/20/2015 21:24,Goodels Goons,85.8,94.1,60,a
9/20/2015 21:24,Bill T. Sherm's Tank-A-Palooza,111.1,113.4,30,a
9/20/2015 21:24,Urban Fervor,97,106.1,30,b
9/20/2015 21:24,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:24,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:24,The NFP Project,105.2,119.5,90,c
9/20/2015 21:24,12.5 PSI,71.7,94.5,90,d
9/20/2015 21:24,Team Shokunbi,80.8,94.4,90,d
9/20/2015 21:24,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:24,Pierre Paul's  Index Finger,112.8,127.7,90,e
9/20/2015 21:24,Peter Pan's Poor Nanna,80.9,88.8,60,f
9/20/2015 21:24,Russell Wilsons Secret Stuff,87.5,112.9,150,f
9/20/2015 21:29,Goodels Goons,85.8,92.7,50,a
9/20/2015 21:29,Bill T. Sherm's Tank-A-Palooza,112.1,114,25,a
9/20/2015 21:29,Urban Fervor,97,104.6,25,b
9/20/2015 21:29,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:29,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:29,The NFP Project,105.2,118.4,85,c
9/20/2015 21:29,12.5 PSI,71.7,93.9,85,d
9/20/2015 21:29,Team Shokunbi,80.8,93.3,85,d
9/20/2015 21:29,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:29,Pierre Paul's  Index Finger,112.8,127,85,e
9/20/2015 21:29,Peter Pan's Poor Nanna,80.9,87.5,50,f
9/20/2015 21:29,Russell Wilsons Secret Stuff,90.4,114.3,145,f
9/20/2015 21:34,Goodels Goons,86.8,93.5,48,a
9/20/2015 21:34,Bill T. Sherm's Tank-A-Palooza,111.1,113,24,a
9/20/2015 21:34,Urban Fervor,97,104.3,24,b
9/20/2015 21:34,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:34,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:34,The NFP Project,105.2,118.2,84,c
9/20/2015 21:34,12.5 PSI,71.7,93.8,84,d
9/20/2015 21:34,Team Shokunbi,80.8,93.1,84,d
9/20/2015 21:34,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:34,Pierre Paul's  Index Finger,112.8,126.8,84,e
9/20/2015 21:34,Peter Pan's Poor Nanna,80.9,87.2,48,f
9/20/2015 21:34,Russell Wilsons Secret Stuff,94.6,118.2,144,f
9/20/2015 21:39,Goodels Goons,86.8,93.2,46,a
9/20/2015 21:39,Bill T. Sherm's Tank-A-Palooza,111.1,112.9,23,a
9/20/2015 21:39,Urban Fervor,97,104,23,b
9/20/2015 21:39,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:39,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:39,The NFP Project,105.2,118,83,c
9/20/2015 21:39,12.5 PSI,71.7,93.6,83,d
9/20/2015 21:39,Team Shokunbi,80.8,92.9,83,d
9/20/2015 21:39,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:39,Pierre Paul's  Index Finger,114.8,128.7,83,e
9/20/2015 21:39,Peter Pan's Poor Nanna,80.9,86.9,46,f
9/20/2015 21:39,Russell Wilsons Secret Stuff,94.6,117.9,143,f
9/20/2015 21:44,Goodels Goons,86.8,92.9,44,a
9/20/2015 21:44,Bill T. Sherm's Tank-A-Palooza,110.1,111.8,22,a
9/20/2015 21:44,Urban Fervor,97,103.7,22,b
9/20/2015 21:44,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:44,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:44,The NFP Project,105.2,117.8,82,c
9/20/2015 21:44,12.5 PSI,71.7,93.5,82,d
9/20/2015 21:44,Team Shokunbi,80.8,92.6,82,d
9/20/2015 21:44,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:44,Pierre Paul's  Index Finger,114.8,128.6,82,e
9/20/2015 21:44,Peter Pan's Poor Nanna,82,87.8,44,f
9/20/2015 21:44,Russell Wilsons Secret Stuff,97.3,120.3,142,f
9/20/2015 21:49,Goodels Goons,87.8,93.6,42,a
9/20/2015 21:49,Bill T. Sherm's Tank-A-Palooza,108.1,109.7,21,a
9/20/2015 21:49,Urban Fervor,97.3,103.6,21,b
9/20/2015 21:49,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:49,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:49,The NFP Project,105.2,117.6,81,c
9/20/2015 21:49,12.5 PSI,72.3,94,81,d
9/20/2015 21:49,Team Shokunbi,80.8,92.4,81,d
9/20/2015 21:49,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:49,Pierre Paul's  Index Finger,113.8,127.4,81,e
9/20/2015 21:49,Peter Pan's Poor Nanna,82,87.5,42,f
9/20/2015 21:49,Russell Wilsons Secret Stuff,101.8,124.5,141,f
9/20/2015 21:54,Goodels Goons,87.8,92.8,36,a
9/20/2015 21:54,Bill T. Sherm's Tank-A-Palooza,108.1,109.5,18,a
9/20/2015 21:54,Urban Fervor,98.2,103.7,18,b
9/20/2015 21:54,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:54,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:54,The NFP Project,105.2,116.9,78,c
9/20/2015 21:54,12.5 PSI,72.3,93.6,78,d
9/20/2015 21:54,Team Shokunbi,80.8,91.8,78,d
9/20/2015 21:54,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:54,Pierre Paul's  Index Finger,111.8,125,78,e
9/20/2015 21:54,Peter Pan's Poor Nanna,86,90.7,36,f
9/20/2015 21:54,Russell Wilsons Secret Stuff,101.8,123.5,138,f
9/20/2015 21:59,Goodels Goons,87.8,92.2,32,a
9/20/2015 21:59,Bill T. Sherm's Tank-A-Palooza,108.1,109.3,16,a
9/20/2015 21:59,Urban Fervor,98.2,103.1,16,b
9/20/2015 21:59,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 21:59,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 21:59,The NFP Project,105.2,116.5,76,c
9/20/2015 21:59,12.5 PSI,72.3,93.4,76,d
9/20/2015 21:59,Team Shokunbi,80.8,91.3,76,d
9/20/2015 21:59,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 21:59,Pierre Paul's  Index Finger,111.8,124.7,76,e
9/20/2015 21:59,Peter Pan's Poor Nanna,86,90.2,32,f
9/20/2015 21:59,Russell Wilsons Secret Stuff,103.4,124.5,136,f
9/20/2015 22:04,Goodels Goons,87.8,92.2,32,a
9/20/2015 22:04,Bill T. Sherm's Tank-A-Palooza,108.1,109.3,16,a
9/20/2015 22:04,Urban Fervor,98.2,103.1,16,b
9/20/2015 22:04,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 22:04,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 22:04,The NFP Project,105.2,116.5,76,c
9/20/2015 22:04,12.5 PSI,72.3,93.4,76,d
9/20/2015 22:04,Team Shokunbi,80.8,91.3,76,d
9/20/2015 22:04,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 22:04,Pierre Paul's  Index Finger,111.8,124.7,76,e
9/20/2015 22:04,Peter Pan's Poor Nanna,86,90.2,32,f
9/20/2015 22:04,Russell Wilsons Secret Stuff,103.4,124.5,136,f
9/20/2015 22:09,Goodels Goons,87.8,91.9,30,a
9/20/2015 22:09,Bill T. Sherm's Tank-A-Palooza,108.1,109.3,15,a
9/20/2015 22:09,Urban Fervor,98.2,102.7,15,b
9/20/2015 22:09,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 22:09,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 22:09,The NFP Project,105.2,116.3,75,c
9/20/2015 22:09,12.5 PSI,72.3,93.3,75,d
9/20/2015 22:09,Team Shokunbi,80.8,91.1,75,d
9/20/2015 22:09,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 22:09,Pierre Paul's  Index Finger,111.8,124.6,75,e
9/20/2015 22:09,Peter Pan's Poor Nanna,86,89.9,30,f
9/20/2015 22:09,Russell Wilsons Secret Stuff,103.4,124.2,135,f
9/20/2015 22:14,Goodels Goons,91.8,94.8,22,a
9/20/2015 22:14,Bill T. Sherm's Tank-A-Palooza,108.1,108.9,11,a
9/20/2015 22:14,Urban Fervor,101.1,104.4,11,b
9/20/2015 22:14,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 22:14,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 22:14,The NFP Project,105.2,115.4,71,c
9/20/2015 22:14,12.5 PSI,72.3,92.8,71,d
9/20/2015 22:14,Team Shokunbi,80.8,90.2,71,d
9/20/2015 22:14,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 22:14,Pierre Paul's  Index Finger,109.8,122,71,e
9/20/2015 22:14,Peter Pan's Poor Nanna,86,88.9,22,f
9/20/2015 22:14,Russell Wilsons Secret Stuff,103.4,123,131,f
9/20/2015 22:19,Goodels Goons,91.8,94.3,18,a
9/20/2015 22:19,Bill T. Sherm's Tank-A-Palooza,108.1,108.8,9,a
9/20/2015 22:19,Urban Fervor,107.5,110.3,9,b
9/20/2015 22:19,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 22:19,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 22:19,The NFP Project,105.2,115,69,c
9/20/2015 22:19,12.5 PSI,72.3,92.5,69,d
9/20/2015 22:19,Team Shokunbi,80.8,89.8,69,d
9/20/2015 22:19,Cameron's Cuties,169.6,169.6,0,e
9/20/2015 22:19,Pierre Paul's  Index Finger,108.8,120.7,69,e
9/20/2015 22:19,Peter Pan's Poor Nanna,86,88.4,18,f
9/20/2015 22:19,Russell Wilsons Secret Stuff,103.4,122.4,129,f
9/20/2015 22:24,Goodels Goons,91.8,94.3,18,a
9/20/2015 22:24,Bill T. Sherm's Tank-A-Palooza,108.1,108.8,9,a
9/20/2015 22:24,Urban Fervor,107.5,110.3,9,b
9/20/2015 22:24,Loafs n' Jugs,111.2,111.2,0,b
9/20/2015 22:24,The Fucking JFK Mystery Bullets,53.5,53.5,0,c
9/20/2015 22:24,The NFP Project,105.7,115.5,69,c
