playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper
2535634,null,Chris Givens,WR,PHI,WR,PHI,-104.1262,19.0363,null,null,415,143,null,null,0.2186,160.49,254.51,0.3333,36.3921,5.0888,5.5827,null
2507883,null,Jeff Cumberland,TE,SD,TE,SD,-104.2781,6.5376,null,null,416,87,null,null,0.2463,160.495,255.505,0,9.8931,2.44,4.7629,null
2552559,null,C.J. Uzomah,TE,CIN,TE,CIN,-104.3257,6.49,null,null,417,88,null,null,0.6392,160.495,256.505,0.5,10.7174,0.27,4.2806,null
497320,null,Andre Roberts,WR,DET,WR,DET,-104.3288,18.8336,null,null,418,144,null,null,0.0568,150.99,267.01,0,44.6816,-0.6231,7.829,null
2555209,null,Chris Moore,WR,BAL,WR,BAL,-104.3608,18.8017,null,null,419,145,null,null,0.0787,160.495,258.505,0.3333,34.7966,1.07,8.4377,null
2495189,null,Jeremy Kerley,WR,DET,WR,DET,-104.4104,18.752,null,null,420,146,null,null,0.1416,160.495,259.505,0.3333,26.998,6.1826,4.9212,null
2556381,null,Mike Thomas,WR,LA,WR,LA,-104.4685,18.6939,null,249,421,147,null,null,0.3247,207.3,213.7,1,20.3661,16.4,7.1908,null
2495158,null,Leonard Hankerson,WR,BUF,WR,BUF,-104.6355,18.527,null,326,422,148,null,null,0.552,160.49,261.51,0.3333,29.0227,0,5.617,null
2507182,null,Matt Spaeth,TE,FA,TE,FA,-104.7231,6.0926,null,null,423,89,null,null,0.5575,150.98,272.02,1,10.5087,0,4.7171,null
2495258,null,Matt Asiata,RB,MIN,RB,MIN,-104.9362,29.5108,null,null,424,91,null,null,2.1013,160.47,263.53,0,42.9551,14.0044,5.0712,null
2532900,null,Keshawn Martin,WR,NE,WR,NE,-104.9509,18.2115,null,null,425,149,null,null,0.6588,160.48,264.52,0.3333,30.9275,5.7002,5.8677,null
2506619,null,Daniel Fells,TE,NYG,TE,NYG,-105.2068,5.6089,null,null,426,90,null,null,0.1797,151,275,0.5,7.1884,0,4.6033,null
2540203,null,Levine Toilolo,TE,ATL,TE,ATL,-105.3544,5.4613,null,null,427,91,null,null,0.142,160.49,266.51,0,12.2311,0,3.0723,null
2495234,null,Luke Stocker,TE,TB,TE,TB,-105.4186,5.3971,null,null,428,92,null,null,0.242,160.495,267.505,0,8.2825,0,3.8336,null
2543774,null,Jared Abbrederis,WR,GB,WR,GB,-105.424,17.7385,null,null,429,150,null,null,0.6601,160.405,268.595,0.3333,34.1749,-0.257,7.6322,null
497234,null,Garrett Graham,TE,DEN,TE,DEN,-105.5742,5.2415,null,null,430,93,null,null,0.2051,160.47,269.53,0.3333,7.2524,0,8.2397,null
2552462,null,Gerald Christian,TE,ARI,TE,ARI,-105.747,5.0687,null,null,431,94,null,null,0.0986,160.495,270.505,0,11.0582,0,5.8584,null
2553621,null,Lucky Whitehead,WR,DAL,WR,DAL,-105.7954,17.367,null,null,432,151,null,null,0.8267,160.425,271.575,1.5,20.8562,9.63,4.7268,null
2534241,null,Derek Carrier,TE,WAS,TE,WAS,-105.8115,5.0042,null,null,433,95,null,null,0.1554,160.495,272.505,0,10.2086,-0.1799,5.533,null
89766,null,Brandon Myers,TE,TB,TE,TB,-105.8798,4.9359,null,null,434,96,null,null,0.1965,160.495,273.505,0,8.4802,0,3.7876,null
2552396,null,Ben Koyack,TE,JAC,TE,JAC,-106.0541,4.7616,null,null,435,97,null,null,0.1757,160.5,274.5,0,7.8745,0,4.0086,null
2553791,null,E.J. Bibbs,TE,CLE,TE,CLE,-106.0984,4.7173,null,null,436,98,null,null,0.3078,160.495,275.505,0,6.798,0,4.5162,null
2532797,null,Brandon Bolden,RB,NE,RB,NE,-106.3062,28.1407,null,null,437,92,null,null,1.777,160.445,276.555,0.3333,43.1921,11.45,4.8316,null
2555311,null,Jerell Adams,TE,NYG,TE,NYG,-106.3613,4.4544,null,null,438,99,null,null,0.1146,160.465,277.535,0.5,6.8529,0,3.8648,null
2505551,null,Andre Johnson,WR,FA,WR,FA,-106.3726,16.7898,null,null,439,152,null,null,0.8203,162.7,276.3,0.68,25.5376,3.12,4.7959,null
2553667,null,Matt LaCosse,TE,NYG,TE,NYG,-106.451,4.3647,null,null,440,100,null,null,0.1931,170,270,0,9.4917,0,5.3202,null
2541151,null,Zach Sudfeld,TE,NYJ,TE,NYJ,-106.5009,4.3149,null,null,441,101,null,null,0.6308,150.99,290.01,null,9.3571,0,4.3719,null
2536071,null,Cooper Helfet,TE,SEA,TE,SEA,-106.7873,4.0284,null,null,442,102,null,null,0.7646,160.49,281.51,0,9.3587,0,4.9296,null
2528181,null,Bryan Walters,WR,JAC,WR,JAC,-106.8716,16.2908,null,null,443,153,null,null,0.8208,150.99,292.01,0,30.5919,2.52,7.6838,null
2507405,null,Matthew Mulligan,TE,FA,TE,FA,-107.4761,3.3396,null,null,444,103,null,null,0.3941,151,293,null,5.7603,0,4.2471,null
2540157,null,Stedman Bailey,WR,LA,WR,LA,-107.5143,15.6482,null,null,445,154,null,null,0.524,150.98,294.02,0,31.7518,0,7.8691,null
2540259,null,MarQueis Gray,TE,MIA,TE,MIA,-107.6278,3.1879,null,null,446,104,null,null,0.5185,160.5,285.5,1,4.2733,0,3.5376,null
2550738,null,Fitzgerald Toussaint,RB,PIT,RB,PIT,-107.7687,26.6783,null,null,447,93,null,null,1.0029,160.445,286.555,0.3333,33.0737,15.9,6.287,null
2535869,null,Rod Streater,WR,KC,WR,KC,-107.8705,15.2919,null,null,448,155,null,null,0.3599,150.98,297.02,0,20.3821,9.54,5.0756,null
2553292,null,Kennard Backman,TE,GB,TE,GB,-108.1125,2.7033,null,null,449,105,null,null,0.0936,160.48,288.52,0.5,4.7346,0,3.5101,null
2555483,null,Thomas Duarte,TE,MIA,TE,MIA,-108.1801,2.6356,null,null,450,106,null,null,0.1433,160.485,289.515,0.3333,3.962,0,3.4816,null
2550459,null,Javontee Herndon,WR,SD,WR,SD,-108.206,14.9565,null,null,451,156,null,null,0.3338,160.495,290.505,0,25.3129,4.9774,6.7623,null
2550355,null,Nic Jacobs,TE,JAC,TE,JAC,-108.232,2.5837,null,null,452,107,null,null,0.1844,160.495,291.505,0,5.1941,0,3.2194,null
2540145,null,Cordarrelle Patterson,WR,MIN,WR,MIN,-108.255,14.9075,null,349,453,157,null,null,0.9188,160.415,292.585,0.4167,24.9009,5.4,4.8751,null
2540230,null,Kyle Juszczyk,RB,BAL,RB,BAL,-108.3978,26.0491,null,null,454,94,null,null,1.0514,160.485,293.515,0.3333,31.5954,18.3,10.2353,null
79589,null,David Johnson,TE,PIT,TE,PIT,-108.4148,2.4009,null,null,455,108,null,null,0.256,160.47,294.53,1.165,3.6092,0,3.3634,null
2550454,null,Asante Cleveland,TE,SD,TE,SD,-108.4179,2.3978,null,null,456,109,null,null,0.6993,160.495,295.505,0,3.2141,0,3.1948,null
2540151,null,Justin Hunter,WR,TEN,WR,TEN,-108.8247,14.3378,null,null,457,158,null,null,0.7311,160.485,296.515,0.3333,24.3049,-0.2,4.7786,null
2551359,null,Jerome Cunningham,TE,TEN,TE,TEN,-108.9237,1.892,null,null,458,110,null,null,0.4319,160.495,297.505,0,3.5221,0,3.3544,null
2534770,null,Jonathan Grimes,RB,HOU,RB,HOU,-109.1454,25.3015,null,null,459,95,null,null,0.7505,160.485,298.515,0.3333,43.9972,1.4944,8.3469,null
2535943,null,Sean McGrath,TE,SD,TE,SD,-109.3107,1.5051,null,null,460,111,null,null,0.2999,160.495,299.505,0,2.7317,0,3.051,null
2552402,null,Nick Boyle,TE,BAL,TE,BAL,-109.4006,1.4151,null,null,461,112,null,null,0.4427,160.495,300.505,0,2.6344,0,3.052,null
2555350,null,Kolby Listenbee,WR,BUF,WR,BUF,-109.5228,13.6396,null,null,462,159,null,null,0.4013,160.495,301.505,0,18.188,0,4.9717,null
2506897,null,Devin Hester,WR,ATL,WR,ATL,-109.5887,13.5737,null,null,463,160,null,null,0.6907,160.47,302.53,0.3333,30.5265,-0.0231,5.5256,null
2550474,null,Antonio Andrews,RB,TEN,RB,TEN,-109.7531,24.6939,null,328,464,96,null,null,1.6862,160.45,303.55,0.3333,46.2672,-0.1494,5.7357,null
2539645,null,Brandon Williams,TE,SEA,TE,SEA,-109.8206,0.9951,null,null,465,113,null,null,0.2248,160.48,304.52,0.5,2.1709,0,2.8817,null
2535535,null,Phillip Supernaw,TE,TEN,TE,TEN,-109.866,0.9497,null,null,466,114,null,null,0.5893,160.49,305.51,0,2.2687,0,2.8666,null
2540037,null,Fozzy Whittaker,RB,CAR,RB,CAR,-110.0387,24.4082,null,null,467,97,null,null,2.9472,160.46,306.54,0.3333,29.2012,17.74,8.4328,null
2553454,null,Geoff Swaim,TE,DAL,TE,DAL,-110.2249,0.5908,null,null,468,115,null,null,0.5119,160.495,307.505,0,1.289,0,2.5863,null
1037885,null,Marc Mariani,WR,CHI,WR,CHI,-110.2595,12.9029,null,null,469,161,null,null,0.5802,150.99,318.01,0,25.4023,1.2814,4.5645,null
2543638,null,DeAnthony Thomas,WR,KC,WR,KC,-110.2993,12.8632,null,null,470,162,null,null,1.14,160.425,309.575,0.3333,28.1639,-1.1186,5.5137,null
2552403,null,Nick OLeary,TE,BUF,TE,BUF,-110.6857,0.1301,null,null,471,116,null,null,0.1161,160.495,310.505,0.3333,0.2421,0,2.2371,null
2552660,null,Randall Telfer,TE,CLE,TE,CLE,-110.7878,0.0279,null,null,472,117,null,null,0.0279,160.495,311.505,0.6667,0.0609,0,2.175,null
216,null,Fred Davis,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,1,0,0,3.4958,null
1966,null,John Carlson,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,151,322,null,0,0,null,null
71247,null,James Casey,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,151,322,null,0,0,3.5294,null
71255,null,Chase Coffman,TE,IND,TE,IND,-110.8157,0,null,null,473,118,null,null,0,160.495,312.505,0.9,0,0,2.1546,null
71435,null,John Phillips,TE,SD,TE,SD,-110.8157,0,null,null,473,118,null,null,0,150.98,322.02,1,0,0,null,null
79625,null,Bear Pascoe,TE,NE,TE,NE,-110.8157,0,null,null,473,118,null,null,0,160.495,312.505,0,0,0,2.8476,null
497250,null,Anthony McCoy,TE,SEA,TE,SEA,-110.8157,0,null,null,473,118,null,null,0,160.495,312.505,0,0,0,2.1546,null
497256,null,Tony Moeaki,TE,CHI,TE,CHI,-110.8157,0,null,null,473,118,null,null,0,160.495,312.505,0,0,0,2.9316,null
1037366,null,Michael Palmer,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,null,0,0,null,null
2495573,null,Scott Chandler,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.94,322.06,0.5,0,0,4.5086,null
2495620,null,Clark Harris,TE,CIN,TE,CIN,-110.8157,0,null,null,473,118,null,null,0,170,303,0,0,0,2.1546,null
2495825,null,Owen Daniels,TE,FA,TE,FA,-110.8157,0,null,297,473,118,null,null,0,150.78,322.22,0.625,0,0,4.3927,null
2499255,null,Richard Gordon,TE,BAL,TE,BAL,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,null,0,0,2.1546,null
2499277,null,David Ausberry,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,1,0,0,null,null
2506410,null,Alex Smith,TE,WAS,TE,WAS,-110.8157,0,null,null,473,118,null,null,0,160.495,312.505,0.5,0,0,null,null
2507170,null,Zach Miller,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.98,322.02,null,0,0,4.0335,null
2533047,null,Orson Charles,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,null,0,0,2.1546,null
2534244,null,Chase Ford,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,0,0,0,2.1546,null
2534752,null,Adrien Robinson,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,null,0,0,null,null
2536342,null,Brandon Bostick,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,null,0,0,2.1546,null
2539197,null,Michael Williams,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.97,322.03,null,0,0,null,null
2539208,null,Chris Pantale,TE,PHI,TE,PHI,-110.8157,0,null,null,473,118,null,null,0,170,303,0,0,0,2.1546,null
2539327,null,Joseph Fauria,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,151,322,1,0,0,null,null
2540233,null,Nick Kasa,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,151,322,null,0,0,2.9036,null
2541096,null,Ifeanyi Momah,TE,ARI,TE,ARI,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,25,0,0,null,null
2541512,null,Brian Leonhardt,TE,OAK,TE,OAK,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,null,0,0,2.1546,null
2541768,null,Tim Wright,TE,DET,TE,DET,-110.8157,0,null,null,473,118,null,null,0,160.48,312.52,0.3333,0,0,2.1546,null
2543714,null,Arthur Lynch,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,null,null,null,0,0,null,null
2550278,null,Blake Annen,TE,BUF,TE,BUF,-110.8157,0,null,null,473,118,null,null,0,170,303,0,0,0,2.1546,null
2550356,null,Marcel Jensen,TE,WAS,TE,WAS,-110.8157,0,null,null,473,118,null,null,0,160.495,312.505,0,0,0,2.1546,null
2550485,null,Gator Hoskins,TE,FA,TE,FA,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,1,0,0,null,null
2550521,null,Xavier Grimble,TE,PIT,TE,PIT,-110.8157,0,null,null,473,118,null,null,0,150.98,322.02,0,0,0,2.1546,null
2550608,null,RaShaun Allen,TE,SEA,TE,SEA,-110.8157,0,null,null,473,118,null,null,0,150.97,322.03,null,0,0,2.1546,null
2552580,null,A.J. Derby,TE,NE,TE,NE,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,1,0,0,2.1546,null
2553465,null,Rory Anderson,TE,SF,TE,SF,-110.8157,0,null,null,473,118,null,null,0,150.98,322.02,0,0,0,2.1546,null
2553524,null,Beau Gardner,TE,ATL,TE,ATL,-110.8157,0,null,null,473,118,null,null,0,null,null,null,0,0,null,null
2553552,null,Khari Lee,TE,CHI,TE,CHI,-110.8157,0,null,null,473,118,null,null,0,170,303,0,0,0,2.1546,null
2553658,null,Gabe Holmes,TE,OAK,TE,OAK,-110.8157,0,null,null,473,118,null,null,0,null,null,null,0,0,null,null
2553682,null,Wes Saxton,TE,NYJ,TE,NYJ,-110.8157,0,null,null,473,118,null,null,0,160.5,312.5,0,0,0,2.1546,null
2553773,null,Mitchell Henry,TE,GB,TE,GB,-110.8157,0,null,null,473,118,null,null,0,150.99,322.01,1,0,0,2.1546,null
2553840,null,Brian Parker,TE,KC,TE,KC,-110.8157,0,null,null,473,118,null,null,0,null,null,null,0,0,null,null
2556375,null,Rico Gathers,TE,DAL,TE,DAL,-110.8157,0,null,null,473,118,null,null,null,150.98,322.02,0.5,0,0,2.1546,null
2550183,null,Jeremy Butler,WR,BAL,WR,BAL,-111.3803,11.7822,null,null,515,163,null,null,0.5437,150.96,364.04,0.5,23.9004,0,6.5018,null
81306,null,Brandon Tate,WR,CIN,WR,CIN,-111.4982,11.6642,null,null,516,164,null,null,0.9492,160.475,355.525,0,18.1017,5.32,3.3899,null
2541785,null,Adam Thielen,WR,MIN,WR,MIN,-112.3496,10.8129,null,null,517,165,null,null,0.5573,150.98,366.02,null,19.8454,0,5.0738,null
2543641,null,Devin Street,WR,DAL,WR,DAL,-112.5453,10.6172,null,null,518,166,null,null,0.8181,150.97,367.03,null,15.3849,3.14,4.8873,null
2536044,null,Jamize Olawale,RB,OAK,RB,OAK,-112.8399,21.607,null,null,519,98,null,null,0.5255,160.49,358.51,0.5,29.5695,14.69,null,null
2495467,null,Taiwan Jones,RB,OAK,RB,OAK,-113.1318,21.3151,null,null,520,99,null,null,1.0171,160.485,359.515,0.3333,30.4786,11.67,6.8878,null
2534436,null,Deonte Thompson,WR,CHI,WR,CHI,-113.2686,9.8939,null,null,521,167,null,null,0.2216,150.99,370.01,0.5,13.2929,6.37,3.5465,null
2555478,null,Demarcus Robinson,WR,KC,WR,KC,-113.4582,9.7042,null,null,522,168,null,null,0.1879,160.495,361.505,0,17.8922,-0.1,3.6743,null
2553876,null,Donteea Dye,WR,TB,WR,TB,-113.5222,9.6402,null,null,523,169,null,null,0.2536,150.99,372.01,0,19.1319,0,4.9242,null
2539303,null,Zach Line,RB,MIN,RB,MIN,-113.599,20.8479,null,null,524,100,null,null,1.7911,160.485,363.515,1.5,33.8669,5.47,null,null
2541940,null,Rashad Ross,WR,WAS,WR,WAS,-113.77,9.3925,null,null,525,170,null,null,0.0611,150.98,374.02,null,18.0862,2.4,4.9484,null
2535876,null,Griff Whalen,WR,MIA,WR,MIA,-113.7816,9.3808,null,null,526,171,null,null,0.1759,150.99,375.01,1,21.3115,-1.8986,5.6842,null
497286,null,Marcus Easley,WR,BUF,WR,BUF,-113.8804,9.2821,null,null,527,172,null,null,0.4001,151,376,null,13.1242,2.22,3.328,null
2555477,null,Charone Peake,WR,NYJ,WR,NYJ,-114.0346,9.1278,null,null,528,173,null,null,0.5217,160.48,367.52,0.3333,13.7018,-0.2,4.8854,null
2505790,null,Wes Welker,WR,LA,WR,LA,-114.5264,8.636,null,null,529,174,null,null,0.0831,160.45,368.55,0.3333,12.9996,0,4.1922,null
2530598,null,Jeremy Ross,WR,NYJ,WR,NYJ,-114.5863,8.5762,null,null,530,175,null,null,0.0933,150.99,379.01,null,20.462,-0.9328,6.0895,null
2550216,null,Jonathan Krause,WR,PHI,WR,PHI,-114.6328,8.5296,null,null,531,176,null,null,0.2399,150.99,380.01,null,14.7121,0,6.1,null
2539260,null,Denard Robinson,RB,JAC,RB,JAC,-114.6988,19.7481,null,347,532,101,null,null,1.6948,160.47,371.53,0.7767,35.4566,6.1105,4.6527,null
2539964,null,Marquise Goodwin,WR,BUF,WR,BUF,-114.7263,8.4361,null,null,533,177,null,null,0.4745,150.98,382.02,0,14.6008,0,8.5596,null
2540261,null,Corey Fuller,WR,DET,WR,DET,-115.0192,8.1433,null,null,534,178,null,null,0.3764,150.99,383.01,0.5,15.9434,-0.3598,4.5122,null
2556261,null,Moritz Boehringer,WR,MIN,WR,MIN,-115.3825,7.78,null,null,535,179,null,null,0.0938,150.74,384.26,0.605,6.3621,0,9.0716,null
2555471,null,Kenny Lawler,WR,SEA,WR,SEA,-115.4086,7.7539,null,null,536,180,null,null,0.1514,190.8867,345.1133,0.6667,14.4344,0,5.7594,null
2532930,null,DeVier Posey,WR,DEN,WR,DEN,-115.5438,7.6186,null,null,537,181,null,null,0.0939,150.99,386.01,null,16.6213,0,6.2774,null
2507029,null,Eric Weems,WR,ATL,WR,ATL,-115.5762,7.5863,null,null,538,182,null,null,0.1542,150.98,387.02,0.5,13.2065,3.6,5.6838,null
2541905,null,Myles White,WR,NYG,WR,NYG,-115.6993,7.4631,null,null,539,183,null,null,0.2112,150.97,388.03,null,16.2821,0,6.4771,null
2556214,null,Tyreek Hill,WR,KC,WR,KC,-115.7615,7.401,null,null,540,184,null,null,0.3219,160.485,379.515,0,11.3568,0,3.9466,null
2552420,null,Keith Mumphery,WR,HOU,WR,HOU,-116.0597,7.1028,null,null,541,185,null,null,0.16,150.99,390.01,0,12.0256,3,3.3755,null
2539265,null,Rex Burkhead,RB,CIN,RB,CIN,-116.0813,18.3656,null,null,542,102,null,null,1.0305,160.49,381.51,0.3333,22.2917,14.02,7.5745,null
2552651,null,Kaelin Clay,WR,BAL,WR,BAL,-116.1072,7.0553,null,null,543,186,null,null,0.3132,150.99,392.01,null,13.2653,1.8,4.9008,null
2540181,null,Josh Boyce,WR,IND,WR,IND,-116.3321,6.8303,null,null,544,187,null,null,0.4712,160.495,383.505,0,11.4012,-0.66,3.3798,null
2553725,null,Bradley Marquez,WR,LA,WR,LA,-116.5086,6.6538,null,null,545,188,null,null,0.6125,151,394,1,10.5637,2.99,5.8164,null
2543565,null,Andre Williams,RB,NYG,RB,NYG,-116.7059,17.7411,null,333,546,103,null,null,1.1204,160.47,385.53,0.3333,26.9276,3.8,4.6687,null
2553568,null,Cameron Meredith,WR,CHI,WR,CHI,-117.098,6.0645,null,null,547,189,null,null,0.2374,150.99,396.01,1,13.2541,0,4.3087,null
2495802,null,Jason Avant,WR,KC,WR,KC,-117.1442,6.0182,null,null,548,190,null,null,0.4232,160.495,387.505,0,7.7129,0,3.4022,null
2535708,null,Lance Dunbar,RB,DAL,RB,DAL,-117.5177,16.9293,null,251,549,104,null,null,0.6248,160.455,388.545,0.3333,26.9921,0,6.6329,null
206,null,Andre Caldwell,WR,DET,WR,DET,-117.5266,5.6359,null,null,550,191,null,null,0.1669,150.97,399.03,0,8.4836,0,4.1068,null
2550733,null,Kevin Smith,WR,SEA,WR,SEA,-117.6083,5.5542,null,null,551,192,null,null,0.2117,150.98,400.02,null,12.5619,0,4.3945,null
2555370,null,Jordan Payton,WR,CLE,WR,CLE,-117.7785,5.3839,null,null,552,193,null,null,0.3957,160.475,391.525,0.3333,5.9956,4.54,3.3581,null
2550163,null,Michael Campanaro,WR,BAL,WR,BAL,-117.8615,5.301,null,null,553,194,null,null,0.6998,150.99,402.01,1,9.953,-0.2774,4.1528,null
2553762,null,Terron Ward,RB,ATL,RB,ATL,-118.1349,16.3121,null,null,554,105,null,null,0.2179,160.48,393.52,0.3333,22.488,7.9899,6.4586,null
2495471,null,Jacquizz Rodgers,RB,CHI,RB,CHI,-118.15,16.2969,null,null,555,106,null,null,0.699,160.49,394.51,0.3333,21.2424,0,6.5422,null
2533537,null,Stephen Hill,WR,CAR,WR,CAR,-118.487,4.6755,null,null,556,195,null,null,0.2968,150.99,405.01,0,7.0284,0,4.4837,null
2507779,null,Donald Brown,RB,NE,RB,NE,-118.5554,15.8915,null,null,557,107,null,null,0.8506,160.475,396.525,0.3333,32.3009,0,6.0672,null
2535966,null,Brenton Bersin,WR,CAR,WR,CAR,-118.6356,4.5269,null,null,558,196,null,null,0.33,150.99,407.01,null,11.9324,-1.5293,5.2581,null
2556636,null,Marquez North,WR,LA,WR,LA,-118.932,4.2305,null,null,559,197,null,null,0.1354,150.98,408.02,0,6.3049,0,3.5777,null
2543619,null,Walt Powell,WR,BUF,WR,BUF,-118.9991,4.1633,null,null,560,198,null,null,0.1779,151,409,null,6.956,1.8,3.2163,null
2541828,null,Frankie Hammond,WR,KC,WR,KC,-119.1358,4.0267,null,null,561,199,null,null,0.2247,150.99,410.01,null,6.311,2.4,2.8437,null
2506874,null,Reggie Bush,RB,SF,RB,SF,-119.1426,15.3043,null,null,562,108,null,null,0.6137,150.79,411.21,0.6,22.7755,0,4.7825,null
2495223,null,Greg Salas,WR,BUF,WR,BUF,-119.2183,3.9442,null,null,563,200,null,null,0.491,151,412,1,7.0296,0,4.6182,null
79858,null,Mark Sanchez,QB,DEN,QB,DEN,-119.2608,147.5161,null,230,564,32,null,null,77.3304,160.235,403.765,0.9633,188.6363,73.7196,6.6371,7
2543689,null,Kevin Norwood,WR,CAR,WR,CAR,-119.5026,3.6598,null,null,565,201,null,null,0.5223,150.99,414.01,1,7.4967,0,4.1849,null
2530763,null,Patrick DiMarco,RB,ATL,RB,ATL,-119.6695,14.7775,null,null,566,109,null,null,0.2049,150.96,415.04,null,22.8628,7.01,5.3094,null
2539980,null,Kerwynn Williams,RB,ARI,RB,ARI,-119.8431,14.6038,null,null,567,110,null,null,0.1478,150.97,416.03,null,31.0024,0.5769,8.0036,null
2535890,null,Travaris Cadet,RB,NO,RB,NO,-119.9056,14.5414,null,null,568,111,null,null,0.2232,160.485,407.515,0.3333,24.8919,-1.4594,6.4726,null
2531049,null,Chris Matthews,WR,BAL,WR,BAL,-119.9159,3.2466,null,null,569,202,null,null,0.2874,150.96,418.04,null,7.7727,-0.9895,4.0036,null
2507463,null,Connor Barth,K,NO,K,NO,-120.0059,35.0881,null,null,570,34,null,null,6.1386,136.0033,433.9967,0.5,62.6469,-1.5345,6.2735,null
2495314,null,Bruce Miller,RB,SF,RB,SF,-120.0764,14.3706,null,null,571,112,null,null,0.2361,150.96,420.04,0.5,23.6653,0,5.3124,null
2507902,null,Marlon Moore,WR,CLE,WR,CLE,-120.134,3.0285,null,null,572,203,null,null,0.1399,150.99,421.01,0,6.6217,0,3.6093,null
2530690,null,DuJuan Harris,RB,SF,RB,SF,-120.1811,14.2658,null,null,573,113,null,null,0.3361,160.49,412.51,0,33.8341,-0.8708,2.488,null
2552408,null,Darren Waller,WR,BAL,WR,BAL,-120.2725,2.89,null,null,574,204,null,null,0.0309,150.99,423.01,null,2.89,2.89,null,null
2541944,null,Russell Shepard,WR,TB,WR,TB,-120.2754,2.8871,null,null,575,205,null,null,0.1154,150.99,424.01,null,4.6622,0,2.5696,null
2552654,null,Geremy Davis,WR,NYG,WR,NYG,-120.3314,2.831,null,null,576,206,null,null,0.1377,150.99,425.01,0,5.4054,0,2.8864,null
2555462,null,Kelvin Taylor,RB,SF,RB,SF,-120.4437,14.0032,null,null,577,114,null,null,0.5076,160.47,416.53,0.3333,25.535,1.14,6.9736,null
2555413,null,Trevor Davis,WR,GB,WR,GB,-120.4501,2.7123,null,null,578,207,null,null,0.0857,160.485,417.515,0,4.0773,0,3.5137,null
80672,null,Hakeem Nicks,WR,NO,WR,NO,-120.4882,2.6743,null,null,579,208,null,null,0.1573,160.485,418.515,0.3333,5.8344,0,3.5936,null
2556592,null,Roger Lewis,WR,NYG,WR,NYG,-120.5836,2.5789,null,null,580,209,null,null,0.1396,160.49,419.51,0,3.4569,0,2.7315,null
2495472,null,Jordan Todman,RB,IND,RB,IND,-120.5907,13.8562,null,null,581,115,null,null,0.7855,160.49,420.51,0,33.2994,-0.2336,4.7131,null
2556190,null,Jakeem Grant,WR,MIA,WR,MIA,-120.7074,2.4551,null,null,582,210,null,null,0.0361,160.49,421.51,0,3.6906,0,2.8251,null
2554138,null,Kasen Williams,WR,SEA,WR,SEA,-120.739,2.4235,null,null,583,211,null,null,0.0914,null,null,null,4.1801,0,3.0502,null
2555362,null,Aaron Burbridge,WR,SF,WR,SF,-120.748,2.4145,null,null,584,212,null,null,0.2032,160.495,423.505,0,3.6295,0,2.8088,null
2541883,null,Eric Rogers,WR,SF,WR,SF,-120.9128,2.2497,null,null,585,213,null,null,0.3501,160.47,424.53,0.5,3.3528,0,2.7639,null
2555331,null,Cody Core,WR,CIN,WR,CIN,-120.9896,2.1728,null,null,586,214,null,null,0.6672,160.495,425.505,0.3333,2.9126,0,2.5911,null
2550481,null,Orleans Darkwa,RB,NYG,RB,NYG,-121.3119,13.135,null,null,587,116,null,null,0.6401,160.485,426.515,0,24.027,0.71,12.2952,null
2533030,null,Jonas Gray,RB,JAC,RB,JAC,-121.4405,13.0065,null,null,588,117,null,null,1.169,160.49,427.51,0.3333,28.6788,-0.6231,6.2011,null
2552657,null,DeAndrew White,WR,SF,WR,SF,-121.5363,1.6262,null,null,589,215,null,null,0.2553,150.99,438.01,null,2.8388,0.6,2.4375,null
2533444,null,Randy Bullock,K,NYJ,K,NYJ,-121.6287,33.4653,null,null,590,35,null,null,9.9021,156.25,433.75,0.7233,67.7116,-2.5,9.9751,null
2553737,null,Eli Rogers,WR,PIT,WR,PIT,-121.7773,1.3851,null,null,591,216,null,null,0.0302,160.495,430.505,0.6667,3.6196,-0.89,2.8883,null
